STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,age,Age class,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,FRK2,Rhône-Alpes,2020,,11550,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,FRL0,Provence-Alpes-Côte d’Azur,2020,,8260,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,FRM0,Corse,2020,,1190,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,FRY1,Guadeloupe,2020,,3180,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,FRY2,Martinique,2020,,1410,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,FRY3,Guyane,2020,,1570,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,FRY4,La Réunion,2020,,2360,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,FRY5,Mayotte,2020,,2300,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,HR,Croatia,2020,,88700,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,HR02,Panonska Hrvatska,2020,,32060,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,HR03,Jadranska Hrvatska,2020,,29570,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,HR05,Grad Zagreb,2020,,1320,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,HR06,Sjeverna Hrvatska,2020,,25740,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,HU,Hungary,2020,,138900,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,HU11,Budapest,2020,,950,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,HU12,Pest,2020,,9090,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,HU21,Közép-Dunántúl,2020,,11830,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,HU22,Nyugat-Dunántúl,2020,,13360,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,HU23,Dél-Dunántúl,2020,,16000,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,HU31,Észak-Magyarország,2020,,14870,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,HU32,Észak-Alföld,2020,,36770,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,HU33,Dél-Alföld,2020,,36040,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,IE,Ireland,2020,,72010,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,IE04,Northern and Western,2020,,31810,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,IE05,Southern,2020,,27230,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,IE06,Eastern and Midland,2020,,12970,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,IS,Iceland,2020,,1180,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,IS00,Ísland,2020,,1180,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,IT,Italy,2020,,760750,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,ITC1,Piemonte,2020,,30700,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,ITC2,Valle d’Aosta/Vallée d’Aoste,2020,,1370,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,ITC3,Liguria,2020,,7940,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,ITC4,Lombardia,2020,,28290,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,ITF1,Abruzzo,2020,,31480,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,ITF2,Molise,2020,,12130,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,ITF3,Campania,2020,,51010,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,ITF4,Puglia,2020,,136350,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,ITF5,Basilicata,2020,,22180,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,ITF6,Calabria,2020,,66810,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,ITG1,Sicilia,2020,,95320,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,ITG2,Sardegna,2020,,26420,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,ITH1,Provincia Autonoma di Bolzano/Bozen,2020,,9840,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,ITH2,Provincia Autonoma di Trento,2020,,8280,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,ITH3,Veneto,2020,,58790,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,ITH4,Friuli-Venezia Giulia,2020,,11440,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,ITH5,Emilia-Romagna,2020,,37400,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,ITI1,Toscana,2020,,36220,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,ITI2,Umbria,2020,,19190,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,ITI3,Marche,2020,,24320,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,ITI4,Lazio,2020,,45280,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,LT,Lithuania,2020,,79370,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,LT01,Sostinės regionas,2020,,9970,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,LT02,Vidurio ir vakarų Lietuvos regionas,2020,,69400,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,LU,Luxembourg,2020,,920,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,LU00,Luxembourg,2020,,920,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,LV,Latvia,2020,,41410,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,LV00,Latvija,2020,,41410,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,MT,Malta,2020,,4950,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,MT00,Malta,2020,,4950,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,NL,Netherlands,2020,,28790,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,NL11,Groningen,2020,,1350,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,NL12,Friesland (NL),2020,,2180,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,NL13,Drenthe,2020,,1420,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,NL21,Overijssel,2020,,3700,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,NL22,Gelderland,2020,,4970,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,NL23,Flevoland,2020,,840,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,NL31,Utrecht (NUTS 2021),2020,,1220,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,NL32,Noord-Holland,2020,,1860,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,NL33,Zuid-Holland (NUTS 2021),2020,,2470,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,NL34,Zeeland,2020,,1550,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,NL41,Noord-Brabant,2020,,5170,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,NL42,Limburg (NL),2020,,2040,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,NO,Norway,2020,,17180,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,NO02,Innlandet,2020,,3070,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,NO06,Trøndelag,2020,,2240,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,NO07,Nord-Norge,2020,,1400,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,NO08,Oslo og Viken,2020,,2960,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,NO09,Agder og Sør-Østlandet,2020,,1960,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,NO0A,Vestlandet,2020,,5550,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,PL,Poland,2020,,513120,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,PL21,Małopolskie,2020,,52260,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,PL22,Śląskie,2020,,19900,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,PL41,Wielkopolskie,2020,,40020,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,PL42,Zachodniopomorskie,2020,,12280,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,PL43,Lubuskie,2020,,9040,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,PL51,Dolnośląskie,2020,,23550,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,PL52,Opolskie,2020,,9340,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,PL61,Kujawsko-pomorskie,2020,,19870,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,PL62,Warmińsko-mazurskie,2020,,16680,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,PL63,Pomorskie,2020,,14430,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,PL71,Łódzkie,2020,,42330,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,PL72,Świętokrzyskie,2020,,32920,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,PL81,Lubelskie,2020,,61190,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,PL82,Podkarpackie,2020,,53060,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,PL84,Podlaskie,2020,,27830,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,PL91,Warszawski stołeczny,2020,,13820,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,PL92,Mazowiecki regionalny,2020,,64580,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,PT,Portugal,2020,,213670,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,PT11,Norte,2020,,81320,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,PT15,Algarve,2020,,10210,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,PT16,Centro (PT) (NUTS 2021),2020,,75780,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,PT17,Área Metropolitana de Lisboa (NUTS 2021),2020,,4580,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,PT18,Alentejo (NUTS 2021),2020,,27190,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,PT20,Região Autónoma dos Açores,2020,,5410,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,PT30,Região Autónoma da Madeira,2020,,9200,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,RO,Romania,2020,,1716900,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,RO11,Nord-Vest,2020,,257490,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,RO12,Centru,2020,,198200,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,RO21,Nord-Est,2020,,341200,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,RO22,Sud-Est,2020,,190600,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,RO31,Sud-Muntenia,2020,,316070,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,RO32,Bucureşti-Ilfov,2020,,10730,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,RO41,Sud-Vest Oltenia,2020,,283640,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,RO42,Vest,2020,,118990,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,SE,Sweden,2020,,36370,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,SE11,Stockholm,2020,,1300,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,SE12,Östra Mellansverige,2020,,6990,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,SE21,Småland med öarna,2020,,5470,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,SE22,Sydsverige,2020,,5420,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,SE23,Västsverige,2020,,8810,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,SE31,Norra Mellansverige,2020,,4220,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,SE32,Mellersta Norrland,2020,,1940,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,SE33,Övre Norrland,2020,,2230,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,SI,Slovenia,2020,,47330,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,SI03,Vzhodna Slovenija,2020,,33160,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_GE55,55 years or over,HLD,Holding,SI04,Zahodna Slovenija,2020,,14170,,,,,
