DATAFLOW,LAST UPDATE,freq,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,HLD:Holding,RO12:Centru,2020,198200,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,HLD:Holding,RO21:Nord-Est,2020,341200,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,HLD:Holding,RO22:Sud-Est,2020,190600,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,HLD:Holding,RO31:Sud-Muntenia,2020,316070,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,HLD:Holding,RO32:Bucureşti-Ilfov,2020,10730,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,HLD:Holding,RO41:Sud-Vest Oltenia,2020,283640,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,HLD:Holding,RO42:Vest,2020,118990,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,HLD:Holding,SE:Sweden,2020,36370,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,HLD:Holding,SE11:Stockholm,2020,1300,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,HLD:Holding,SE12:Östra Mellansverige,2020,6990,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,HLD:Holding,SE21:Småland med öarna,2020,5470,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,HLD:Holding,SE22:Sydsverige,2020,5420,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,HLD:Holding,SE23:Västsverige,2020,8810,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,HLD:Holding,SE31:Norra Mellansverige,2020,4220,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,HLD:Holding,SE32:Mellersta Norrland,2020,1940,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,HLD:Holding,SE33:Övre Norrland,2020,2230,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,HLD:Holding,SI:Slovenia,2020,47330,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,HLD:Holding,SI03:Vzhodna Slovenija,2020,33160,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,HLD:Holding,SI04:Zahodna Slovenija,2020,14170,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,HLD:Holding,SK:Slovakia,2020,9120,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,HLD:Holding,SK01:Bratislavský kraj,2020,490,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,HLD:Holding,SK02:Západné Slovensko,2020,3650,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,HLD:Holding,SK03:Stredné Slovensko,2020,2680,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,HLD:Holding,SK04:Východné Slovensko,2020,2300,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,AT:Austria,2020,31.9,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,AT11:Burgenland,2020,37.6,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,AT12:Niederösterreich,2020,32.5,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,AT13:Wien,2020,42.5,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,AT21:Kärnten,2020,34.0,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,AT22:Steiermark,2020,32.5,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,AT31:Oberösterreich,2020,27.0,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,AT32:Salzburg,2020,27.5,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,AT33:Tirol,2020,35.5,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,AT34:Vorarlberg,2020,36.9,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,BE:Belgium,2020,54.9,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,BE10:Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,2020,68.9,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,BE21:Prov. Antwerpen,2020,52.7,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,BE22:Prov. Limburg (BE),2020,56.8,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,BE23:Prov. Oost-Vlaanderen,2020,57.4,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,BE24:Prov. Vlaams-Brabant,2020,59.6,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,BE25:Prov. West-Vlaanderen,2020,54.0,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,BE31:Prov. Brabant wallon,2020,58.2,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,BE32:Prov. Hainaut,2020,54.1,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,BE33:Prov. Liège,2020,53.2,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,BE34:Prov. Luxembourg (BE),2020,51.2,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,BE35:Prov. Namur,2020,52.3,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,BG:Bulgaria,2020,54.9,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,BG31:Severozapaden,2020,55.8,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,BG32:Severen tsentralen,2020,49.6,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,BG33:Severoiztochen,2020,50.2,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,BG34:Yugoiztochen,2020,49.2,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,BG41:Yugozapaden,2020,57.1,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,BG42:Yuzhen tsentralen,2020,59.4,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,CH:Switzerland,2020,35.4,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,CH01:Région lémanique,2020,39.4,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,CH02:Espace Mittelland,2020,32.8,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,CH03:Nordwestschweiz,2020,43.0,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,CH04:Zürich,2020,45.5,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,CH05:Ostschweiz,2020,32.0,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,CH06:Zentralschweiz,2020,32.3,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,CH07:Ticino,2020,40.4,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,CY:Cyprus,2020,76.4,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,CY00:Kýpros,2020,76.4,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,CZ:Czechia,2020,44.0,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,CZ01:Praha,2020,47.1,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,CZ02:Střední Čechy,2020,41.6,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,CZ03:Jihozápad,2020,41.4,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,CZ04:Severozápad,2020,42.8,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,CZ05:Severovýchod,2020,42.2,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,CZ06:Jihovýchod,2020,49.4,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,CZ07:Střední Morava,2020,42.4,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,CZ08:Moravskoslezsko,2020,40.7,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,DE:Germany,2020,46.7,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,DE11:Stuttgart,2020,46.5,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,DE12:Karlsruhe,2020,51.1,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,DE13:Freiburg,2020,48.8,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,DE14:Tübingen,2020,47.0,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,DE21:Oberbayern,2020,42.7,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,DE22:Niederbayern,2020,43.2,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,DE23:Oberpfalz,2020,41.2,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,DE24:Oberfranken,2020,42.3,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,DE25:Mittelfranken,2020,43.4,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,DE26:Unterfranken,2020,46.9,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,DE27:Schwaben,2020,42.5,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,DE30:Berlin,2020,63.8,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,DE40:Brandenburg,2020,49.5,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,DE50:Bremen,2020,49.6,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,DE60:Hamburg,2020,50.9,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,DE71:Darmstadt,2020,52.3,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,DE72:Gießen,2020,48.7,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,DE73:Kassel,2020,45.1,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,DE80:Mecklenburg-Vorpommern,2020,48.1,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,DE91:Braunschweig,2020,50.5,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,DE92:Hannover,2020,50.7,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,DE93:Lüneburg,2020,50.4,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,DE94:Weser-Ems,2020,46.7,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,DEA1:Düsseldorf,2020,50.0,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,DEA2:Köln,2020,53.2,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,DEA3:Münster,2020,42.0,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,DEA4:Detmold,2020,46.8,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,DEA5:Arnsberg,2020,45.9,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,DEB1:Koblenz,2020,52.1,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,DEB2:Trier,2020,53.6,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,DEB3:Rheinhessen-Pfalz,2020,53.9,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,DEC0:Saarland,2020,54.5,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,DED2:Dresden,2020,44.5,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,DED4:Chemnitz,2020,45.5,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,DED5:Leipzig,2020,47.5,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,DEE0:Sachsen-Anhalt,2020,49.2,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,DEF0:Schleswig-Holstein,2020,48.8,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,DEG0:Thüringen,2020,45.9,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,DK:Denmark,2020,63.5,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,DK01:Hovedstaden,2020,65.4,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,DK02:Sjælland,2020,65.5,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,DK03:Syddanmark,2020,60.8,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,DK04:Midtjylland,2020,63.6,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,DK05:Nordjylland,2020,64.8,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,EE:Estonia,2020,48.8,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,EE00:Eesti,2020,48.8,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,EL:Greece,2020,64.8,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,EL30:Attiki,2020,69.2,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,EL41:Voreio Aigaio,2020,62.6,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,EL42:Notio Aigaio,2020,68.8,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,EL43:Kriti,2020,65.6,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,"EL51:Anatoliki Makedonia, Thraki",2020,56.3,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,EL52:Kentriki Makedonia,2020,54.4,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,EL53:Dytiki Makedonia,2020,55.1,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,EL54:Ipeiros,2020,72.6,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,EL61:Thessalia,2020,62.6,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,EL62:Ionia Nisia,2020,75.3,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,EL63:Dytiki Elláda,2020,67.0,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,EL64:Sterea Elláda,2020,70.4,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,EL65:Peloponnisos,2020,68.7,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,ELZZ:Extra-Regio NUTS 2,2020,81.6,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,ES:Spain,2020,66.8,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,ES11:Galicia,2020,71.5,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,ES12:Principado de Asturias,2020,55.4,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,ES13:Cantabria,2020,50.2,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,ES21:País Vasco,2020,59.4,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,ES22:Comunidad Foral de Navarra,2020,67.4,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,ES23:La Rioja,2020,60.9,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,ES24:Aragón,2020,63.8,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,ES30:Comunidad de Madrid,2020,71.3,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,ES41:Castilla y León,2020,65.9,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,ES42:Castilla-La Mancha,2020,70.1,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,ES43:Extremadura,2020,66.6,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,ES51:Cataluña,2020,66.5,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,ES52:Comunitat Valenciana,2020,74.4,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,ES53:Illes Balears,2020,68.9,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,ES61:Andalucía,2020,64.2,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,ES62:Región de Murcia,2020,64.0,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,ES64:Ciudad de Melilla,2020,,,C
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,ES70:Canarias,2020,61.4,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,"EU:European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2020,57.6,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,EU27_2007:European Union - 27 countries (2007-2013),2020,57.5,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,EU27_2020:European Union - 27 countries (from 2020),2020,57.6,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,EU28:European Union - 28 countries (2013-2020),2020,57.6,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,FI:Finland,2020,47.2,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,FI19:Länsi-Suomi,2020,46.5,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,FI1B:Helsinki-Uusimaa,2020,48.3,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,FI1C:Etelä-Suomi,2020,46.8,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,FI1D:Pohjois- ja Itä-Suomi,2020,48.0,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,FI20:Åland,2020,48.9,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,FR:France,2020,43.9,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,FR10:Ile de France,2020,46.0,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,FRB0:Centre — Val de Loire,2020,43.5,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,FRC1:Bourgogne,2020,40.0,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,FRC2:Franche-Comté,2020,34.3,,
ESTAT:EF_M_AGE_SH(1.0),27/05/24 23:00:00,A:Annual,Y_GE55:55 years or over,PC:Percentage,FRD1:Basse-Normandie,2020,47.5,,
